reviewer_id,split_name,sample_id,condition,original_label_still_valid,text_readable,text_too_obvious,text_completely_invisible,critical_damage_obscured,layout_plausible,image_usable,approve,notes
,size_ablation,hurricane_irma__909962108791554049__909962108791554049_0,direct_small,,,,,,,,,
,size_ablation,hurricane_irma__909962108791554049__909962108791554049_0,direct_medium,,,,,,,,,
,size_ablation,hurricane_irma__909962108791554049__909962108791554049_0,direct_large,,,,,,,,,
,size_ablation,hurricane_irma__909962108791554049__909962108791554049_0,misleading_small,,,,,,,,,
,size_ablation,hurricane_irma__909962108791554049__909962108791554049_0,misleading_medium,,,,,,,,,
,size_ablation,hurricane_irma__909962108791554049__909962108791554049_0,misleading_large,,,,,,,,,
,size_ablation,hurricane_irma__910212336522350592__910212336522350592_0,clean,,,,,,,,,
,size_ablation,hurricane_irma__910212336522350592__910212336522350592_0,benign_small,,,,,,,,,
,size_ablation,hurricane_irma__910212336522350592__910212336522350592_0,benign_medium,,,,,,,,,
,size_ablation,hurricane_irma__910212336522350592__910212336522350592_0,benign_large,,,,,,,,,
,size_ablation,hurricane_irma__910212336522350592__910212336522350592_0,direct_small,,,,,,,,,
,size_ablation,hurricane_irma__910212336522350592__910212336522350592_0,direct_medium,,,,,,,,,
,size_ablation,hurricane_irma__910212336522350592__910212336522350592_0,direct_large,,,,,,,,,
,size_ablation,hurricane_irma__910212336522350592__910212336522350592_0,misleading_small,,,,,,,,,
,size_ablation,hurricane_irma__910212336522350592__910212336522350592_0,misleading_medium,,,,,,,,,
,size_ablation,hurricane_irma__910212336522350592__910212336522350592_0,misleading_large,,,,,,,,,
,size_ablation,hurricane_maria__910523400384155648__910523400384155648_0,clean,,,,,,,,,
,size_ablation,hurricane_maria__910523400384155648__910523400384155648_0,benign_small,,,,,,,,,
,size_ablation,hurricane_maria__910523400384155648__910523400384155648_0,benign_medium,,,,,,,,,
,size_ablation,hurricane_maria__910523400384155648__910523400384155648_0,benign_large,,,,,,,,,
,size_ablation,hurricane_maria__910523400384155648__910523400384155648_0,direct_small,,,,,,,,,
,size_ablation,hurricane_maria__910523400384155648__910523400384155648_0,direct_medium,,,,,,,,,
,size_ablation,hurricane_maria__910523400384155648__910523400384155648_0,direct_large,,,,,,,,,
,size_ablation,hurricane_maria__910523400384155648__910523400384155648_0,misleading_small,,,,,,,,,
,size_ablation,hurricane_maria__910523400384155648__910523400384155648_0,misleading_medium,,,,,,,,,
,size_ablation,hurricane_maria__910523400384155648__910523400384155648_0,misleading_large,,,,,,,,,
,size_ablation,hurricane_maria__910559806334881792__910559806334881792_0,clean,,,,,,,,,
,size_ablation,hurricane_maria__910559806334881792__910559806334881792_0,benign_small,,,,,,,,,
,size_ablation,hurricane_maria__910559806334881792__910559806334881792_0,benign_medium,,,,,,,,,
,size_ablation,hurricane_maria__910559806334881792__910559806334881792_0,benign_large,,,,,,,,,
,size_ablation,hurricane_maria__910559806334881792__910559806334881792_0,direct_small,,,,,,,,,
,size_ablation,hurricane_maria__910559806334881792__910559806334881792_0,direct_medium,,,,,,,,,
,size_ablation,hurricane_maria__910559806334881792__910559806334881792_0,direct_large,,,,,,,,,
,size_ablation,hurricane_maria__910559806334881792__910559806334881792_0,misleading_small,,,,,,,,,
,size_ablation,hurricane_maria__910559806334881792__910559806334881792_0,misleading_medium,,,,,,,,,
,size_ablation,hurricane_maria__910559806334881792__910559806334881792_0,misleading_large,,,,,,,,,
,size_ablation,hurricane_maria__910655381247950848__910655381247950848_0,clean,,,,,,,,,
,size_ablation,hurricane_maria__910655381247950848__910655381247950848_0,benign_small,,,,,,,,,
,size_ablation,hurricane_maria__910655381247950848__910655381247950848_0,benign_medium,,,,,,,,,
,size_ablation,hurricane_maria__910655381247950848__910655381247950848_0,benign_large,,,,,,,,,
,size_ablation,hurricane_maria__910655381247950848__910655381247950848_0,direct_small,,,,,,,,,
,size_ablation,hurricane_maria__910655381247950848__910655381247950848_0,direct_medium,,,,,,,,,
,size_ablation,hurricane_maria__910655381247950848__910655381247950848_0,direct_large,,,,,,,,,
,size_ablation,hurricane_maria__910655381247950848__910655381247950848_0,misleading_small,,,,,,,,,
,size_ablation,hurricane_maria__910655381247950848__910655381247950848_0,misleading_medium,,,,,,,,,
,size_ablation,hurricane_maria__910655381247950848__910655381247950848_0,misleading_large,,,,,,,,,
,size_ablation,hurricane_maria__911486875201937408__911486875201937408_0,clean,,,,,,,,,
,size_ablation,hurricane_maria__911486875201937408__911486875201937408_0,benign_small,,,,,,,,,
,size_ablation,hurricane_maria__911486875201937408__911486875201937408_0,benign_medium,,,,,,,,,
,size_ablation,hurricane_maria__911486875201937408__911486875201937408_0,benign_large,,,,,,,,,
,size_ablation,hurricane_maria__911486875201937408__911486875201937408_0,direct_small,,,,,,,,,
,size_ablation,hurricane_maria__911486875201937408__911486875201937408_0,direct_medium,,,,,,,,,
,size_ablation,hurricane_maria__911486875201937408__911486875201937408_0,direct_large,,,,,,,,,
,size_ablation,hurricane_maria__911486875201937408__911486875201937408_0,misleading_small,,,,,,,,,
,size_ablation,hurricane_maria__911486875201937408__911486875201937408_0,misleading_medium,,,,,,,,,
,size_ablation,hurricane_maria__911486875201937408__911486875201937408_0,misleading_large,,,,,,,,,
,size_ablation,hurricane_maria__911567186719801344__911567186719801344_0,clean,,,,,,,,,
,size_ablation,hurricane_maria__911567186719801344__911567186719801344_0,benign_small,,,,,,,,,
,size_ablation,hurricane_maria__911567186719801344__911567186719801344_0,benign_medium,,,,,,,,,
,size_ablation,hurricane_maria__911567186719801344__911567186719801344_0,benign_large,,,,,,,,,
,size_ablation,hurricane_maria__911567186719801344__911567186719801344_0,direct_small,,,,,,,,,
,size_ablation,hurricane_maria__911567186719801344__911567186719801344_0,direct_medium,,,,,,,,,
,size_ablation,hurricane_maria__911567186719801344__911567186719801344_0,direct_large,,,,,,,,,
,size_ablation,hurricane_maria__911567186719801344__911567186719801344_0,misleading_small,,,,,,,,,
,size_ablation,hurricane_maria__911567186719801344__911567186719801344_0,misleading_medium,,,,,,,,,
,size_ablation,hurricane_maria__911567186719801344__911567186719801344_0,misleading_large,,,,,,,,,
,size_ablation,hurricane_maria__913172197660876800__913172197660876800_0,clean,,,,,,,,,
,size_ablation,hurricane_maria__913172197660876800__913172197660876800_0,benign_small,,,,,,,,,
,size_ablation,hurricane_maria__913172197660876800__913172197660876800_0,benign_medium,,,,,,,,,
,size_ablation,hurricane_maria__913172197660876800__913172197660876800_0,benign_large,,,,,,,,,
,size_ablation,hurricane_maria__913172197660876800__913172197660876800_0,direct_small,,,,,,,,,
,size_ablation,hurricane_maria__913172197660876800__913172197660876800_0,direct_medium,,,,,,,,,
,size_ablation,hurricane_maria__913172197660876800__913172197660876800_0,direct_large,,,,,,,,,
,size_ablation,hurricane_maria__913172197660876800__913172197660876800_0,misleading_small,,,,,,,,,
,size_ablation,hurricane_maria__913172197660876800__913172197660876800_0,misleading_medium,,,,,,,,,
,size_ablation,hurricane_maria__913172197660876800__913172197660876800_0,misleading_large,,,,,,,,,
,size_ablation,hurricane_maria__914353354503069696__914353354503069696_1,clean,,,,,,,,,
,size_ablation,hurricane_maria__914353354503069696__914353354503069696_1,benign_small,,,,,,,,,
,size_ablation,hurricane_maria__914353354503069696__914353354503069696_1,benign_medium,,,,,,,,,
,size_ablation,hurricane_maria__914353354503069696__914353354503069696_1,benign_large,,,,,,,,,
,size_ablation,hurricane_maria__914353354503069696__914353354503069696_1,direct_small,,,,,,,,,
,size_ablation,hurricane_maria__914353354503069696__914353354503069696_1,direct_medium,,,,,,,,,
,size_ablation,hurricane_maria__914353354503069696__914353354503069696_1,direct_large,,,,,,,,,
,size_ablation,hurricane_maria__914353354503069696__914353354503069696_1,misleading_small,,,,,,,,,
,size_ablation,hurricane_maria__914353354503069696__914353354503069696_1,misleading_medium,,,,,,,,,
,size_ablation,hurricane_maria__914353354503069696__914353354503069696_1,misleading_large,,,,,,,,,
,size_ablation,hurricane_maria__917782042473041920__917782042473041920_0,clean,,,,,,,,,
,size_ablation,hurricane_maria__917782042473041920__917782042473041920_0,benign_small,,,,,,,,,
,size_ablation,hurricane_maria__917782042473041920__917782042473041920_0,benign_medium,,,,,,,,,
,size_ablation,hurricane_maria__917782042473041920__917782042473041920_0,benign_large,,,,,,,,,
,size_ablation,hurricane_maria__917782042473041920__917782042473041920_0,direct_small,,,,,,,,,
,size_ablation,hurricane_maria__917782042473041920__917782042473041920_0,direct_medium,,,,,,,,,
,size_ablation,hurricane_maria__917782042473041920__917782042473041920_0,direct_large,,,,,,,,,
,size_ablation,hurricane_maria__917782042473041920__917782042473041920_0,misleading_small,,,,,,,,,
,size_ablation,hurricane_maria__917782042473041920__917782042473041920_0,misleading_medium,,,,,,,,,
,size_ablation,hurricane_maria__917782042473041920__917782042473041920_0,misleading_large,,,,,,,,,
,size_ablation,hurricane_maria__922153859354677254__922153859354677254_0,clean,,,,,,,,,
,size_ablation,hurricane_maria__922153859354677254__922153859354677254_0,benign_small,,,,,,,,,
,size_ablation,hurricane_maria__922153859354677254__922153859354677254_0,benign_medium,,,,,,,,,
,size_ablation,hurricane_maria__922153859354677254__922153859354677254_0,benign_large,,,,,,,,,
,size_ablation,hurricane_maria__922153859354677254__922153859354677254_0,direct_small,,,,,,,,,
,size_ablation,hurricane_maria__922153859354677254__922153859354677254_0,direct_medium,,,,,,,,,
,size_ablation,hurricane_maria__922153859354677254__922153859354677254_0,direct_large,,,,,,,,,
,size_ablation,hurricane_maria__922153859354677254__922153859354677254_0,misleading_small,,,,,,,,,
,size_ablation,hurricane_maria__922153859354677254__922153859354677254_0,misleading_medium,,,,,,,,,
,size_ablation,hurricane_maria__922153859354677254__922153859354677254_0,misleading_large,,,,,,,,,
,size_ablation,hurricane_maria__923578730114514945__923578730114514945_0,clean,,,,,,,,,
,size_ablation,hurricane_maria__923578730114514945__923578730114514945_0,benign_small,,,,,,,,,
,size_ablation,hurricane_maria__923578730114514945__923578730114514945_0,benign_medium,,,,,,,,,
,size_ablation,hurricane_maria__923578730114514945__923578730114514945_0,benign_large,,,,,,,,,
,size_ablation,hurricane_maria__923578730114514945__923578730114514945_0,direct_small,,,,,,,,,
,size_ablation,hurricane_maria__923578730114514945__923578730114514945_0,direct_medium,,,,,,,,,
,size_ablation,hurricane_maria__923578730114514945__923578730114514945_0,direct_large,,,,,,,,,
,size_ablation,hurricane_maria__923578730114514945__923578730114514945_0,misleading_small,,,,,,,,,
,size_ablation,hurricane_maria__923578730114514945__923578730114514945_0,misleading_medium,,,,,,,,,
,size_ablation,hurricane_maria__923578730114514945__923578730114514945_0,misleading_large,,,,,,,,,
,size_ablation,hurricane_maria__927964108208705536__927964108208705536_0,clean,,,,,,,,,
,size_ablation,hurricane_maria__927964108208705536__927964108208705536_0,benign_small,,,,,,,,,
,size_ablation,hurricane_maria__927964108208705536__927964108208705536_0,benign_medium,,,,,,,,,
,size_ablation,hurricane_maria__927964108208705536__927964108208705536_0,benign_large,,,,,,,,,
,size_ablation,hurricane_maria__927964108208705536__927964108208705536_0,direct_small,,,,,,,,,
,size_ablation,hurricane_maria__927964108208705536__927964108208705536_0,direct_medium,,,,,,,,,
,size_ablation,hurricane_maria__927964108208705536__927964108208705536_0,direct_large,,,,,,,,,
,size_ablation,hurricane_maria__927964108208705536__927964108208705536_0,misleading_small,,,,,,,,,
,size_ablation,hurricane_maria__927964108208705536__927964108208705536_0,misleading_medium,,,,,,,,,
,size_ablation,hurricane_maria__927964108208705536__927964108208705536_0,misleading_large,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930383150022193152__930383150022193152_0,clean,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930383150022193152__930383150022193152_0,benign_small,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930383150022193152__930383150022193152_0,benign_medium,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930383150022193152__930383150022193152_0,benign_large,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930383150022193152__930383150022193152_0,direct_small,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930383150022193152__930383150022193152_0,direct_medium,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930383150022193152__930383150022193152_0,direct_large,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930383150022193152__930383150022193152_0,misleading_small,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930383150022193152__930383150022193152_0,misleading_medium,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930383150022193152__930383150022193152_0,misleading_large,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930432485892280320__930432485892280320_0,clean,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930432485892280320__930432485892280320_0,benign_small,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930432485892280320__930432485892280320_0,benign_medium,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930432485892280320__930432485892280320_0,benign_large,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930432485892280320__930432485892280320_0,direct_small,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930432485892280320__930432485892280320_0,direct_medium,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930432485892280320__930432485892280320_0,direct_large,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930432485892280320__930432485892280320_0,misleading_small,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930432485892280320__930432485892280320_0,misleading_medium,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930432485892280320__930432485892280320_0,misleading_large,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930631448167632896__930631448167632896_0,clean,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930631448167632896__930631448167632896_0,benign_small,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930631448167632896__930631448167632896_0,benign_medium,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930631448167632896__930631448167632896_0,benign_large,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930631448167632896__930631448167632896_0,direct_small,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930631448167632896__930631448167632896_0,direct_medium,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930631448167632896__930631448167632896_0,direct_large,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930631448167632896__930631448167632896_0,misleading_small,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930631448167632896__930631448167632896_0,misleading_medium,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930631448167632896__930631448167632896_0,misleading_large,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930762101836124161__930762101836124161_0,clean,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930762101836124161__930762101836124161_0,benign_small,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930762101836124161__930762101836124161_0,benign_medium,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930762101836124161__930762101836124161_0,benign_large,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930762101836124161__930762101836124161_0,direct_small,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930762101836124161__930762101836124161_0,direct_medium,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930762101836124161__930762101836124161_0,direct_large,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930762101836124161__930762101836124161_0,misleading_small,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930762101836124161__930762101836124161_0,misleading_medium,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930762101836124161__930762101836124161_0,misleading_large,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930819767874793473__930819767874793473_0,clean,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930819767874793473__930819767874793473_0,benign_small,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930819767874793473__930819767874793473_0,benign_medium,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930819767874793473__930819767874793473_0,benign_large,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930819767874793473__930819767874793473_0,direct_small,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930819767874793473__930819767874793473_0,direct_medium,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930819767874793473__930819767874793473_0,direct_large,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930819767874793473__930819767874793473_0,misleading_small,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930819767874793473__930819767874793473_0,misleading_medium,,,,,,,,,
,size_ablation,iraq_iran_earthquake__930819767874793473__930819767874793473_0,misleading_large,,,,,,,,,
,size_ablation,mexico_earthquake__910524557483798529__910524557483798529_0,clean,,,,,,,,,
,size_ablation,mexico_earthquake__910524557483798529__910524557483798529_0,benign_small,,,,,,,,,
,size_ablation,mexico_earthquake__910524557483798529__910524557483798529_0,benign_medium,,,,,,,,,
,size_ablation,mexico_earthquake__910524557483798529__910524557483798529_0,benign_large,,,,,,,,,
,size_ablation,mexico_earthquake__910524557483798529__910524557483798529_0,direct_small,,,,,,,,,
,size_ablation,mexico_earthquake__910524557483798529__910524557483798529_0,direct_medium,,,,,,,,,
,size_ablation,mexico_earthquake__910524557483798529__910524557483798529_0,direct_large,,,,,,,,,
,size_ablation,mexico_earthquake__910524557483798529__910524557483798529_0,misleading_small,,,,,,,,,
,size_ablation,mexico_earthquake__910524557483798529__910524557483798529_0,misleading_medium,,,,,,,,,
,size_ablation,mexico_earthquake__910524557483798529__910524557483798529_0,misleading_large,,,,,,,,,
,size_ablation,mexico_earthquake__910586697754308609__910586697754308609_0,clean,,,,,,,,,
,size_ablation,mexico_earthquake__910586697754308609__910586697754308609_0,benign_small,,,,,,,,,
,size_ablation,mexico_earthquake__910586697754308609__910586697754308609_0,benign_medium,,,,,,,,,
,size_ablation,mexico_earthquake__910586697754308609__910586697754308609_0,benign_large,,,,,,,,,
,size_ablation,mexico_earthquake__910586697754308609__910586697754308609_0,direct_small,,,,,,,,,
,size_ablation,mexico_earthquake__910586697754308609__910586697754308609_0,direct_medium,,,,,,,,,
,size_ablation,mexico_earthquake__910586697754308609__910586697754308609_0,direct_large,,,,,,,,,
,size_ablation,mexico_earthquake__910586697754308609__910586697754308609_0,misleading_small,,,,,,,,,
,size_ablation,mexico_earthquake__910586697754308609__910586697754308609_0,misleading_medium,,,,,,,,,
,size_ablation,mexico_earthquake__910586697754308609__910586697754308609_0,misleading_large,,,,,,,,,
,size_ablation,mexico_earthquake__910624408435171328__910624408435171328_0,clean,,,,,,,,,
,size_ablation,mexico_earthquake__910624408435171328__910624408435171328_0,benign_small,,,,,,,,,
,size_ablation,mexico_earthquake__910624408435171328__910624408435171328_0,benign_medium,,,,,,,,,
,size_ablation,mexico_earthquake__910624408435171328__910624408435171328_0,benign_large,,,,,,,,,
,size_ablation,mexico_earthquake__910624408435171328__910624408435171328_0,direct_small,,,,,,,,,
,size_ablation,mexico_earthquake__910624408435171328__910624408435171328_0,direct_medium,,,,,,,,,
,size_ablation,mexico_earthquake__910624408435171328__910624408435171328_0,direct_large,,,,,,,,,
,size_ablation,mexico_earthquake__910624408435171328__910624408435171328_0,misleading_small,,,,,,,,,
,size_ablation,mexico_earthquake__910624408435171328__910624408435171328_0,misleading_medium,,,,,,,,,
,size_ablation,mexico_earthquake__910624408435171328__910624408435171328_0,misleading_large,,,,,,,,,
,size_ablation,mexico_earthquake__911623362388090880__911623362388090880_0,clean,,,,,,,,,
,size_ablation,mexico_earthquake__911623362388090880__911623362388090880_0,benign_small,,,,,,,,,
,size_ablation,mexico_earthquake__911623362388090880__911623362388090880_0,benign_medium,,,,,,,,,
,size_ablation,mexico_earthquake__911623362388090880__911623362388090880_0,benign_large,,,,,,,,,
,size_ablation,mexico_earthquake__911623362388090880__911623362388090880_0,direct_small,,,,,,,,,
,size_ablation,mexico_earthquake__911623362388090880__911623362388090880_0,direct_medium,,,,,,,,,
,size_ablation,mexico_earthquake__911623362388090880__911623362388090880_0,direct_large,,,,,,,,,
,size_ablation,mexico_earthquake__911623362388090880__911623362388090880_0,misleading_small,,,,,,,,,
,size_ablation,mexico_earthquake__911623362388090880__911623362388090880_0,misleading_medium,,,,,,,,,
,size_ablation,mexico_earthquake__911623362388090880__911623362388090880_0,misleading_large,,,,,,,,,
,size_ablation,mexico_earthquake__912050610396188672__912050610396188672_0,clean,,,,,,,,,
,size_ablation,mexico_earthquake__912050610396188672__912050610396188672_0,benign_small,,,,,,,,,
,size_ablation,mexico_earthquake__912050610396188672__912050610396188672_0,benign_medium,,,,,,,,,
,size_ablation,mexico_earthquake__912050610396188672__912050610396188672_0,benign_large,,,,,,,,,
,size_ablation,mexico_earthquake__912050610396188672__912050610396188672_0,direct_small,,,,,,,,,
,size_ablation,mexico_earthquake__912050610396188672__912050610396188672_0,direct_medium,,,,,,,,,
,size_ablation,mexico_earthquake__912050610396188672__912050610396188672_0,direct_large,,,,,,,,,
,size_ablation,mexico_earthquake__912050610396188672__912050610396188672_0,misleading_small,,,,,,,,,
,size_ablation,mexico_earthquake__912050610396188672__912050610396188672_0,misleading_medium,,,,,,,,,
,size_ablation,mexico_earthquake__912050610396188672__912050610396188672_0,misleading_large,,,,,,,,,
,size_ablation,mexico_earthquake__913102526383144961__913102526383144961_2,clean,,,,,,,,,
,size_ablation,mexico_earthquake__913102526383144961__913102526383144961_2,benign_small,,,,,,,,,
,size_ablation,mexico_earthquake__913102526383144961__913102526383144961_2,benign_medium,,,,,,,,,
,size_ablation,mexico_earthquake__913102526383144961__913102526383144961_2,benign_large,,,,,,,,,
,size_ablation,mexico_earthquake__913102526383144961__913102526383144961_2,direct_small,,,,,,,,,
,size_ablation,mexico_earthquake__913102526383144961__913102526383144961_2,direct_medium,,,,,,,,,
,size_ablation,mexico_earthquake__913102526383144961__913102526383144961_2,direct_large,,,,,,,,,
,size_ablation,mexico_earthquake__913102526383144961__913102526383144961_2,misleading_small,,,,,,,,,
,size_ablation,mexico_earthquake__913102526383144961__913102526383144961_2,misleading_medium,,,,,,,,,
,size_ablation,mexico_earthquake__913102526383144961__913102526383144961_2,misleading_large,,,,,,,,,
,size_ablation,srilanka_floods__870015709555834880__870015709555834880_0,clean,,,,,,,,,
,size_ablation,srilanka_floods__870015709555834880__870015709555834880_0,benign_small,,,,,,,,,
,size_ablation,srilanka_floods__870015709555834880__870015709555834880_0,benign_medium,,,,,,,,,
,size_ablation,srilanka_floods__870015709555834880__870015709555834880_0,benign_large,,,,,,,,,
,size_ablation,srilanka_floods__870015709555834880__870015709555834880_0,direct_small,,,,,,,,,
,size_ablation,srilanka_floods__870015709555834880__870015709555834880_0,direct_medium,,,,,,,,,
,size_ablation,srilanka_floods__870015709555834880__870015709555834880_0,direct_large,,,,,,,,,
,size_ablation,srilanka_floods__870015709555834880__870015709555834880_0,misleading_small,,,,,,,,,
,size_ablation,srilanka_floods__870015709555834880__870015709555834880_0,misleading_medium,,,,,,,,,
,size_ablation,srilanka_floods__870015709555834880__870015709555834880_0,misleading_large,,,,,,,,,
,size_ablation,srilanka_floods__870148339307749377__870148339307749377_0,clean,,,,,,,,,
,size_ablation,srilanka_floods__870148339307749377__870148339307749377_0,benign_small,,,,,,,,,
,size_ablation,srilanka_floods__870148339307749377__870148339307749377_0,benign_medium,,,,,,,,,
,size_ablation,srilanka_floods__870148339307749377__870148339307749377_0,benign_large,,,,,,,,,
,size_ablation,srilanka_floods__870148339307749377__870148339307749377_0,direct_small,,,,,,,,,
,size_ablation,srilanka_floods__870148339307749377__870148339307749377_0,direct_medium,,,,,,,,,
,size_ablation,srilanka_floods__870148339307749377__870148339307749377_0,direct_large,,,,,,,,,
,size_ablation,srilanka_floods__870148339307749377__870148339307749377_0,misleading_small,,,,,,,,,
,size_ablation,srilanka_floods__870148339307749377__870148339307749377_0,misleading_medium,,,,,,,,,
,size_ablation,srilanka_floods__870148339307749377__870148339307749377_0,misleading_large,,,,,,,,,
,size_ablation,srilanka_floods__870294525419192324__870294525419192324_0,clean,,,,,,,,,
,size_ablation,srilanka_floods__870294525419192324__870294525419192324_0,benign_small,,,,,,,,,
,size_ablation,srilanka_floods__870294525419192324__870294525419192324_0,benign_medium,,,,,,,,,
,size_ablation,srilanka_floods__870294525419192324__870294525419192324_0,benign_large,,,,,,,,,
,size_ablation,srilanka_floods__870294525419192324__870294525419192324_0,direct_small,,,,,,,,,
,size_ablation,srilanka_floods__870294525419192324__870294525419192324_0,direct_medium,,,,,,,,,
,size_ablation,srilanka_floods__870294525419192324__870294525419192324_0,direct_large,,,,,,,,,
,size_ablation,srilanka_floods__870294525419192324__870294525419192324_0,misleading_small,,,,,,,,,
,size_ablation,srilanka_floods__870294525419192324__870294525419192324_0,misleading_medium,,,,,,,,,
,size_ablation,srilanka_floods__870294525419192324__870294525419192324_0,misleading_large,,,,,,,,,
,size_ablation,srilanka_floods__871142568016453632__871142568016453632_0,clean,,,,,,,,,
,size_ablation,srilanka_floods__871142568016453632__871142568016453632_0,benign_small,,,,,,,,,
,size_ablation,srilanka_floods__871142568016453632__871142568016453632_0,benign_medium,,,,,,,,,
,size_ablation,srilanka_floods__871142568016453632__871142568016453632_0,benign_large,,,,,,,,,
,size_ablation,srilanka_floods__871142568016453632__871142568016453632_0,direct_small,,,,,,,,,
,size_ablation,srilanka_floods__871142568016453632__871142568016453632_0,direct_medium,,,,,,,,,
,size_ablation,srilanka_floods__871142568016453632__871142568016453632_0,direct_large,,,,,,,,,
,size_ablation,srilanka_floods__871142568016453632__871142568016453632_0,misleading_small,,,,,,,,,
,size_ablation,srilanka_floods__871142568016453632__871142568016453632_0,misleading_medium,,,,,,,,,
,size_ablation,srilanka_floods__871142568016453632__871142568016453632_0,misleading_large,,,,,,,,,
,size_ablation,srilanka_floods__876592481214881795__876592481214881795_0,clean,,,,,,,,,
,size_ablation,srilanka_floods__876592481214881795__876592481214881795_0,benign_small,,,,,,,,,
,size_ablation,srilanka_floods__876592481214881795__876592481214881795_0,benign_medium,,,,,,,,,
,size_ablation,srilanka_floods__876592481214881795__876592481214881795_0,benign_large,,,,,,,,,
,size_ablation,srilanka_floods__876592481214881795__876592481214881795_0,direct_small,,,,,,,,,
,size_ablation,srilanka_floods__876592481214881795__876592481214881795_0,direct_medium,,,,,,,,,
,size_ablation,srilanka_floods__876592481214881795__876592481214881795_0,direct_large,,,,,,,,,
,size_ablation,srilanka_floods__876592481214881795__876592481214881795_0,misleading_small,,,,,,,,,
,size_ablation,srilanka_floods__876592481214881795__876592481214881795_0,misleading_medium,,,,,,,,,
,size_ablation,srilanka_floods__876592481214881795__876592481214881795_0,misleading_large,,,,,,,,,
,size_ablation,srilanka_floods__877815334408921088__877815334408921088_0,clean,,,,,,,,,
,size_ablation,srilanka_floods__877815334408921088__877815334408921088_0,benign_small,,,,,,,,,
,size_ablation,srilanka_floods__877815334408921088__877815334408921088_0,benign_medium,,,,,,,,,
,size_ablation,srilanka_floods__877815334408921088__877815334408921088_0,benign_large,,,,,,,,,
,size_ablation,srilanka_floods__877815334408921088__877815334408921088_0,direct_small,,,,,,,,,
,size_ablation,srilanka_floods__877815334408921088__877815334408921088_0,direct_medium,,,,,,,,,
,size_ablation,srilanka_floods__877815334408921088__877815334408921088_0,direct_large,,,,,,,,,
,size_ablation,srilanka_floods__877815334408921088__877815334408921088_0,misleading_small,,,,,,,,,
,size_ablation,srilanka_floods__877815334408921088__877815334408921088_0,misleading_medium,,,,,,,,,
,size_ablation,srilanka_floods__877815334408921088__877815334408921088_0,misleading_large,,,,,,,,,
